,UNITID,ADM_RATE,SATVRMID,SATMTMID,ACTCMMID,ACTCM25,ACTCM75,COSTT4_A,UGDS,C150_4,RET_FT4,MD_EARN_WNE_MALE0_P6,MD_EARN_WNE_MALE1_P6,MD_EARN_WNE_MALE0_P10,MD_EARN_WNE_MALE1_P10
586,186283,0.732699990272522,570.0,565.0,23.0,18.0,27.0,60726.0,3558.0,0.701400101184845,0.7591999769210815,53052.0,54712.0,58948.0,70328.0
587,186371,0.8702000379562378,535.0,525.0000000596046,20.0,19.0,21.0,29255.0,5634.0,0.7113999724388123,0.856499969959259,58119.0,66579.0,68618.0,81043.0
588,186380,0.6232999563217163,635.0,705.0,30.0,25.0,33.0,32031.0,35864.0000000298,0.8744000196456909,0.9241999983787537,58119.0,66579.0,68618.0,81043.0
589,186399,0.8105999827384949,540.0,575.0,22.0,19.0,26.0,27537.0,9313.0,0.737500011920929,0.7827999591827393,58119.0,66579.0,68618.0,81043.0
590,186432,0.8767999410629272,505.0,495.00000005960464,20.0,17.0,23.0,48570.0,2120.0,0.6893999576568604,0.7974000573158264,43967.0,46436.0,53313.0,53978.99999999907
591,186584,0.7690000534057617,625.0000000596046,625.0000000596046,28.000000059604645,24.0,30.0,60301.0,5901.0,0.7539999485015869,0.8237999677658081,59477.0,59774.0,65371.0,73138.0
592,186618,0.7376,489.0,504.0,18.0,16.0,19.0,50217.0,779.0,0.5323,0.6923,37314.0,76842.0,47303.0,71304.0
593,186867,0.38499999046325684,684.9999999403954,750.0,34.0,32.0,35.000000059604645,70826.0,3862.0,0.8199999928474426,0.932699978351593,94610.0,94626.0,106797.0,113131.0
594,186876,0.6827000379562378,570.0,565.0,24.0,22.0,27.0,29371.0,9177.0,0.8019999861717224,0.8132999539375305,47802.0,52784.0,54022.0,60607.0
595,187134,0.48760002851486206,625.0,639.9999999403954,28.0,25.0,30.0,34780.0,6608.0,0.8573000431060791,0.921000063419342,62984.0,68450.0,69627.0,91502.0
596,187444,0.9333,500.0,490.0,20.0,16.0,23.0,23685.0,8643.0,0.5236,0.7002,43056.0,43170.0,48925.0,55761.0
597,187648,0.561199963092804,539.9999999403954,504.99999994039536,20.0,17.0,22.0,17894.0,3237.0,0.38159996271133423,0.6373999714851379,31977.0,37489.999999999534,33809.999999999534,47934.000000000466
598,187967,0.6621000170707703,630.0,615.0,26.0,23.0,29.0,22856.0,1149.0,0.4543999433517456,0.7781000137329102,33435.0,56904.0,56100.0,60389.0
599,187985,1.1894999742507935,530.0,580.0,22.0,19.0,25.0,19337.0,15018.999999999854,0.5765000581741333,0.8095999956130981,35544.0,39123.0,40804.0,50392.0
600,188030,0.4350000023841858,530.0,520.0,22.0,19.0,23.0,19521.0,11167.0,0.49650001525878906,0.7578999996185303,30660.000000000466,37652.0,34637.0,46622.0
601,188429,0.7442000508308411,575.0,560.0,23.000000059604645,20.0,27.0,52248.0,5243.0,0.7666000127792358,0.7750000357627869,65183.0,68112.00000000023,77314.0,63837.0
602,188526,0.7024999856948853,615.0,645.0,26.0,22.0,30.0,49869.0,719.0000000596046,0.7434000372886658,0.6291999220848083,115993.0,130139.0,123725.0,136857.0
603,188641,0.6221000552177429,524.9999999403954,510.0,22.0,18.0,25.0,46418.0,1745.0,0.550599992275238,0.7232999801635742,48871.0,48985.0,46939.0,67092.0
604,189705,0.8669999837875366,559.9999999403954,580.0,24.0,19.0,28.999999940395355,30120.000000000116,2085.0,0.7788000106811523,0.8247000575065613,44531.999999996275,51211.0,49714.99999999837,72590.0
605,190044,0.7811999917030334,605.0,650.0,27.0,22.0,30.0,68983.0,2981.0,0.8079000115394592,0.8954000473022461,74945.0,72208.0,76768.0,100047.0
606,190099,0.20229995250701904,700.0,714.9999999403954,33.0,31.0,34.0,74690.0,2994.0,0.9241000413894653,0.9553999304771423,67779.0,58826.0,88962.0,117972.0
607,190150,0.049900054931640625,735.0,770.0,34.0,33.0,35.0,79379.0,8225.999999940395,0.9516000151634216,0.9909000396728516,81084.0,95984.0,95213.00000000023,117624.0
608,190248,1.0632999539375305,505.0,430.00000005960464,18.0,14.0,21.0,43220.0,1297.9999999403954,0.48020005226135254,0.5103000402450562,64115.0,46337.0,68477.0,60395.0
609,190372,0.14880001544952393,715.0,724.0,33.0,28.999999940395355,36.0,62209.0,842.9999999403954,0.952299952507019,0.9139000177383423,26120.0,55655.0,87957.99999999994,93061.99999999977
610,190415,0.11090004444122314,725.0,770.0,35.000000059604645,32.0,36.0,77457.0,14847.0,0.945400059223175,0.9762000441551208,83509.99999999977,102659.0,96088.0,118137.0
611,190716,0.7649999856948853,530.0,635.0,25.0,24.0,25.000000059604645,36879.9999999986,1446.0,0.6538999676704407,0.8415001034736633,53542.00000000198,71053.0,67527.0,70015.0
612,190761,0.7677,515.0,515.0,21.0,17.0,24.0,40926.0,1433.0,0.4266,0.7467,49097.0,42797.0,53458.0,64088.0
613,190983,0.8012,560.0,560.0,23.0,21.0,25.0,54265.0,778.0,0.6813,0.8058,46097.0,48479.0,51356.0,60230.0
614,191241,0.45739996433258057,670.0,680.0,30.0,28.0,32.0,70843.0,9452.0,0.8216000199317932,0.9241000413894653,63996.0,76405.0,83496.99999999977,76288.00000000023
615,191515,0.11499994993209839,705.0,755.0,33.0,33.0,34.0,72310.0,2006.9999999403954,0.9401999711990356,0.9439999461174011,62236.0,71597.0,75094.0,76842.0
616,191533,0.769599974155426,570.0,540.0,22.0,19.0,24.0,60811.0,1196.9999999403954,0.714900016784668,0.7869000434875488,49064.0,47850.0,55044.0,56780.0
617,191630,0.7498999238014221,641.0000000596046,660.0,28.0,27.0,30.0,74305.0,1865.9999999850988,0.7606999278068542,0.9079999327659607,54279.0,65498.0,69547.0,77186.0
618,191649,0.7378000020980835,620.0,640.0,28.999999940395355,26.0,30.0,62466.0,6184.0,0.6702000498771667,0.8327000737190247,55080.0,64252.0,66030.0,78958.0
619,191676,0.807,600.0,590.0,25.0,21.0,28.0,43970.0,921.0,0.7489,0.79,32547.0,40238.0,38982.0,47823.0
620,191931,0.8006000518798828,545.0,535.0,23.0,20.0,26.0,51480.0,2481.0,0.6209999918937683,0.7024999856948853,60274.0,48962.999999999534,67689.0,76075.0
621,192271,0.834600031375885,524.9999999403954,484.99999994039536,21.0,18.0,23.0,44700.0,1396.9999999403954,0.4859999418258667,0.640999972820282,54013.0000000149,36164.99999999988,60515.0,51068.99999999814
622,192323,0.7844000458717346,589.0,590.0,24.0,21.0,28.0,48825.0,2677.0,0.7360999584197998,0.9016000032424927,59098.0,57446.0,59279.0,75388.0
623,192448,0.8464000821113586,595.0,615.0000000596046,26.0,23.0,28.999999940395355,51305.0,6005.0,0.4688999652862549,0.7726999521255493,46397.0,45307.0,57017.0,59442.0
624,192703,0.7268999814987183,585.0,590.0,27.0,23.0,28.999999940395355,54775.0,3432.0,0.6820000410079956,0.8064000010490417,63317.0,77612.00000000023,81574.0,107097.0
625,192864,0.8102999329566956,550.0,505.0,24.0,19.0,27.0,58759.0,1654.0,0.585800051689148,0.7045000195503235,35878.0,32376.0,53818.0,46353.0
626,192925,0.6348,490.0,485.0,20.0,17.0,23.0,35179.0,1490.0,0.3678,0.6483,33156.0,40801.0,36945.0,55943.0
627,193016,0.8162,495.0,490.0,21.0,17.0,24.0,29324.0,7213.0,0.4374,0.7677,39899.0,41273.0,48056.0,51565.0
628,193292,0.7488999962806702,575.0,570.0,26.0,22.0,30.0,47117.0,3443.0,0.7266000509262085,0.7925999760627747,80804.00000000023,63609.000000000466,72884.0,73673.0
629,193353,0.9384000301361084,515.0,520.0,22.0,18.0,24.0,47458.0,1743.9999999701977,0.6840999722480774,0.7431999444961548,59030.0,65699.0,65787.0,63704.0
630,193399,1.0651999711990356,515.0,490.0,21.0,18.0,23.0,50215.0,2052.0,0.4803999662399292,0.7930999994277954,57547.0,66103.0,63395.0,54535.0
631,193645,0.8254,500.0,480.0,19.0,17.0,21.0,50971.0,2305.0,0.3512,0.539,37997.0,37132.0,41913.0,39716.0
632,193654,0.5795000195503235,639.9999999403954,635.0,28.999999940395355,26.0,30.0,71225.0,7294.0,0.6792000532150269,0.8251999616622925,48443.000000003725,36333.0,58412.0,45314.0
633,193900,0.12409991025924683,714.9999999403954,755.0,32.0,31.0,34.0,73104.0,26887.0,0.8466999530792236,0.9480999708175659,65369.0,69496.0,80506.0,89653.0
634,193973,0.9178999662399292,565.0,575.0,24.0,18.0,28.000000059604645,50716.0,2744.9999999403954,0.7470999956130981,0.9146000742912292,44147.0,45264.0,55604.0,65193.0
635,194091,0.5985000133514404,585.0,621.0,27.0,22.0,30.0,49611.0,3692.0,0.5637999773025513,0.9124000072479248,49506.00000000093,58420.0,61525.0,74313.99999999953
636,194161,0.9727000594139099,457.0,444.0,20.0,15.0,25.000000059604645,38329.99999999907,699.0,0.3011999726295471,0.556100070476532,35422.0,45819.99999999977,41362.0,49786.0
637,194310,0.8154999613761902,570.0,570.0,23.000000059604645,20.0,27.0,62929.0,8027.0,0.5821000337600708,0.7689000964164734,57565.0,57706.0,70606.0,77496.0
638,194578,0.6029999852180481,680.0000000596046,680.0000000596046,26.0,23.000000059604645,30.0,70156.99999999953,3685.0,0.6866999268531799,0.8974000215530396,40958.999999999534,37688.0,50927.0,59259.0
639,194824,0.5183001160621643,650.0000000596046,715.0,31.0,27.0,35.000000059604645,73864.0,5816.0,0.8315999507904053,0.9305999875068665,82097.0,94050.0,89276.0,111317.0
640,194958,0.6855000257492065,585.0000000596046,585.0,22.0,18.0,25.0,45860.0,1181.0,0.5603999495506287,0.8069999814033508,50297.0,52162.0,48847.0,48558.0
641,195003,0.7543999552726746,654.9999999403954,675.0,30.0,27.0,32.0,59620.0,12360.0,0.6556000113487244,0.8781999945640564,54011.0,72905.0,56663.0,83568.0
642,195030,0.30000001192092896,684.9999999403954,715.0,32.0,30.0,34.0,75334.0,6694.0,0.8878999948501587,0.920199990272522,79182.0,65284.0,76991.0,89316.00000000012
643,195164,0.7719999551773071,565.0,565.0,21.0,16.0,25.0,50775.0,1844.0,0.7994999885559082,0.8169000744819641,49626.99999999977,49216.0,64249.0,52448.00000000023
644,195173,0.7812,510.0,515.0,21.0,17.0,25.0,31266.0,2495.0,0.5788,0.7576,43205.0,46966.0,57632.0,57801.0
645,195216,0.3875000476837158,625.0,632.0000000596046,29.0,25.0,32.0,72979.0,2314.0,0.8645000457763672,0.9231000542640686,55409.0,45578.000000000466,81503.0,79255.0
646,195243,0.8515999913215637,520.0000000596046,515.0,18.0,16.0,21.0,46964.0,1116.0,0.6208000183105469,0.616599977016449,44732.0,29796.0,58385.0,63669.0
647,195304,0.5034999847412109,675.0,657.0,30.0,28.999999940395355,30.0,74672.0,1359.0000000596046,0.8271999955177307,0.8596999645233154,32269.0,31596.0,45406.0,43220.0
648,195526,0.33170002698898315,652.9999999403954,655.0,31.0,28.999999940395355,33.0,74010.0,2700.0000000596046,0.9071999788284302,0.9162999987602234,44915.0,83317.00000000012,76268.0,105031.0
649,195544,0.7271000146865845,545.0,530.0,23.0,21.0,24.0,35276.0,968.9999999403954,0.5498999953269958,0.8158999681472778,56353.0,56867.0,63566.0,62406.0
650,195562,0.6930999755859375,555.0,573.0,23.0,21.0,25.0,34348.0,2872.0,0.7605000138282776,0.8371000289916992,56353.0,56867.0,63566.0,62406.0
651,195720,0.6453000903129578,570.0,595.0,24.0,20.0,26.0,49519.0,2550.0,0.7802000045776367,0.884600043296814,55311.0,55803.0,56556.0,74463.00000000023
652,195809,0.7161999940872192,605.0,615.0,26.0,23.0,29.0,55303.0,11471.0,0.6479000449180603,0.7969999313354492,52439.0,55750.0,69546.0,71245.0
653,196006,0.7050999999046326,525.0,524.9999999403954,22.0,16.999999940395355,25.0,25061.0,3798.9999999403954,0.6412999033927917,0.86080002784729,34867.0,52991.0,41946.0,55823.0
654,196015,0.9125000238418579,515.0,525.0,22.0,19.0,24.0,22918.0,3155.0000000596046,0.5349999666213989,0.6341999769210815,39544.99999999977,42328.0,42828.0,49725.0
655,196024,0.8045000433921814,515.0,520.0,22.0,23.0,19.0,23710.0,2792.000000014901,0.5146000385284424,0.6622999310493469,33220.0,45368.0,44029.0,53809.99999999977
656,196033,0.5372,500.0,495.0,21.0,17.0,24.0,24891.0,2198.0,0.4411,0.7744,34881.0,41678.0,35714.0,49444.0
657,196042,0.6370999217033386,520.0,535.0,22.0,18.0,24.0,16135.0,9406.0,0.5449999570846558,0.7606000304222107,54781.00000000093,60027.0,64908.0,70907.0
658,196051,0.7783999443054199,495.0,490.00000005960464,21.0,17.0,23.0,30623.0,2450.0,0.36350005865097046,0.7193999886512756,36004.0,43780.0,36808.0,48067.0
659,196060,0.5641999840736389,580.0,580.0,25.0,22.0,28.999999940395355,26942.0,12872.00000000745,0.621999979019165,0.778499960899353,49661.0,56019.0,63664.999999999534,73784.0
660,196079,0.4125000238418579,650.0000000596046,695.0,32.0,30.0,32.0,27578.0,14322.0,0.8174999952316284,0.8766999840736389,62378.0,71104.0,75505.0,89584.0
661,196088,0.663100004196167,610.0,645.0,27.0,24.0,29.0,27502.0,22116.0,0.7486000061035156,0.8581000566482544,49380.0,60628.0,67508.0,71968.0
662,196097,0.46320003271102905,640.0,705.0,29.0,26.0,33.0,25636.0,18127.0,0.7893999814987183,0.8805999755859375,59922.0,65020.0,73060.0,77336.0
663,196103,0.7767999768257141,600.0,605.0,26.0,23.0,27.0,28903.99999999907,1801.0000000596046,0.7421999573707581,0.8044999837875366,52076.99999999988,57869.0,38180.0,61052.0
664,196112,0.7319999933242798,575.0,610.0000000596046,26.0,20.0,30.0,22435.0,2034.0000000596046,0.583299994468689,0.7002999782562256,50572.0,69287.0,63241.0,72572.0
665,196121,0.5616999864578247,540.0,560.0000000596046,21.0,18.0,23.000000059604645,23611.0,6232.999999996275,0.6204999685287476,0.7340999841690063,47284.0,46683.0,51171.0,59649.0
666,196130,0.6701,495.0,485.0,21.0,19.0,22.0,21764.0,7501.0,0.4644,0.5818,37050.0,43649.0,43448.0,53536.0
667,196149,0.47829997539520264,585.0,604.9999999403954,24.0,20.0,27.0,25391.0,6237.000000059605,0.6989999413490295,0.7987000346183777,49868.0,50566.999999996275,58064.0,63376.0
668,196158,0.6605000495910645,570.0,549.9999999403954,20.0,17.0,23.0,23702.00000000745,3986.000000014901,0.6634999513626099,0.6751000285148621,40838.0,43798.0,48616.999999999534,55056.0
669,196167,0.661300003528595,605.0,614.9999999403954,26.0,22.0,28.0,26223.0,5048.0,0.7896999716758728,0.8398999571800232,45748.0,54422.000000000466,59573.0,71239.0
670,196176,0.49010002613067627,595.0,595.0,25.0,22.0,27.0,25652.0,6757.999999970198,0.7669000029563904,0.8748000264167786,43653.0,57101.0,57558.0,57655.0
671,196185,0.6141999959945679,555.0,560.0,24.0,21.0,26.0,25833.0,6071.000000059605,0.7604999542236328,0.7788999676704407,51895.0,51641.0,54137.0,61740.0
672,196194,0.5448000431060791,580.0,575.0,24.0,21.0,26.0,25082.0,6723.0,0.6984000205993652,0.785099983215332,44692.0,50972.0,50003.0,63287.0
673,196219,0.3797000050544739,580.0,575.0,29.0,25.0,32.0,27612.000000001863,3910.0,0.5960999727249146,0.8182999491691589,33567.0,40043.0,41506.000000000466,48849.0
674,196246,0.6270999908447266,500.00000005960464,519.9999999403954,21.0,17.0,25.0,24922.0,4359.0,0.6878999471664429,0.7220000624656677,49387.0,53843.99999999977,55458.0,56703.0
675,196291,0.7558000087738037,582.0000000596046,600.0,25.0,22.0,28.999999940395355,26502.0,1439.0,0.840399980545044,0.7070000171661377,69486.0,79432.0,69112.0,92317.0
676,196413,0.3889999985694885,620.0,665.0,28.0,27.0,30.0,75485.0,14949.000000029802,0.8251000046730042,0.9402999877929688,59522.0,68299.0,72976.0,86714.0
677,196866,0.4292,640.0,680.0,30.0,27.0,32.0,70799.0,2161.0,0.8229,0.9335,50829.0,82430.0,66799.0,86910.0
678,197133,0.2290000319480896,719.9999999403954,730.0,34.0,31.0,35.000000059604645,74548.0,2406.0000000596046,0.9025000333786011,0.9645000100135803,45226.0,58103.0,65001.0,70968.0
679,197151,0.722599983215332,590.0,647.9999999403954,22.0,19.0,25.0,66719.0,4011.0,0.6776000261306763,0.8777999877929688,34338.0,25572.0,48780.0,49558.0
680,197230,0.8762999773025513,555.0,515.0,15.000000059604645,15.0,16.0,58218.0,363.0,0.5015000104904175,0.7142999768257141,40743.0,40008.00000000023,44938.00000000093,57367.0
681,197708,0.5044000148773193,650.0,620.0,28.000000059604645,26.0,30.0,63625.0,2742.0,0.808899998664856,0.9495000243186951,61589.0,67282.0,63802.0,95148.0
682,197869,0.8416000008583069,600.0,585.0,24.0,21.0,28.0,19344.0,17537.0,0.7360000014305115,0.8835999369621277,42554.0,45672.0,47831.0,56034.0
683,197911,0.5095999836921692,520.0,530.0,20.0,19.0,21.0,46817.0,1099.0000000596046,0.5802000164985657,0.6039999723434448,40167.0,42864.0,47012.0,55796.0
684,197984,0.8151999711990356,560.0,565.0,24.0,19.0,28.000000059604645,31408.999999998137,1367.0,0.44790005683898926,0.5781000256538391,40976.0,47479.0,44616.0,58316.0
685,198136,0.7910000085830688,575.0,565.0,24.0,21.0,25.0,50853.0,3697.0000000074506,0.5658999681472778,0.7711999416351318,41401.0,55812.00000000023,49102.0,54834.0
686,198215,0.4739999771118164,510.0,515.0,19.0,16.0,22.0,45691.0,1317.0,0.5492000579833984,0.7359999418258667,38612.0,40009.0,40223.999999996275,50622.0
687,198303,0.7740999460220337,415.0,440.0,16.0,14.0,16.0,37311.0,1124.0,0.25839996337890625,0.5636999607086182,32350.0,30760.0,36051.0,41805.00000000093
688,198385,0.16600000858306885,700.0,726.0,33.0,31.0,33.0,70510.0,1827.0000000596046,0.9301000237464905,0.9451999664306641,56377.0,64141.0,74165.0,84782.0
689,198419,0.06289994716644287,750.0,790.0,34.0,33.0,35.0,77744.0,6496.0,0.936199963092804,0.9894999265670776,80136.0,105090.0,94740.0,114347.0
690,198464,0.7524000406265259,560.0,555.0,21.0,20.0,23.000000059604645,21246.0,21654.0,0.6769999861717224,0.8286000490188599,44800.0,50669.0,51096.0,60599.0
691,198507,0.7196999192237854,491.0,470.0,16.999999940395355,15.0,20.0,8740.0,1693.0,0.3457000255584717,0.6764999628067017,34398.0,29311.0,37930.00000000093,41338.0
692,198516,0.8473999500274658,625.0,615.0,28.0,25.0,30.0,51981.0,6358.000000029802,0.87909996509552,0.9226000308990479,52676.0,68221.0,69578.0,70357.0
693,198543,0.6915000081062317,465.00000005960464,455.00000005960464,18.0,16.0,21.0,16058.0,5207.0,0.33170002698898315,0.7888999581336975,34660.0,39028.99999999977,38150.0,41475.00000000093
694,198561,0.8528000116348267,545.0,530.0,23.0,19.999999940395355,24.0,46022.0,1981.9999999403954,0.5950000286102295,0.7115999460220337,42723.0,46007.0,43666.0,53006.0
695,198598,1.0972000360488892,484.99999994039536,490.0,19.0,16.0,20.0,41892.00000000745,757.0000000596046,0.2509000301361084,0.7035999894142151,38576.0,33131.0,39464.000000059605,48540.0
696,198613,0.7501,550.0,520.0,21.0,17.0,24.0,51800.0,1357.0,0.5587,0.6648,35908.0,40259.0,40808.0,47920.0
697,198695,0.7057000398635864,590.0,590.0,25.0,22.0,28.999999940395355,54346.0,4624.0,0.6629000306129456,0.8426000475883484,48894.999999999534,52089.99999999255,60285.0,65274.0
698,198756,0.4813000559806824,445.0,423.99999994039536,16.0,14.0,18.0,31797.0,1378.0,0.6251000165939331,0.6218999624252319,30202.0,33179.0,39483.0,47253.0
699,198835,0.7794,535.0,535.0,21.0,18.0,24.0,49514.0,1719.0,0.5241,0.7218,38818.0,43231.0,41604.0,53377.0
700,198862,0.5850000381469727,410.0,430.0,15.0,15.0,15.0,29043.0,1080.0,0.23520004749298096,0.6287000179290771,27544.0,26154.999999998137,31953.0,35272.0
701,198899,0.6928999423980713,520.0,525.0000000596046,23.0,20.0,24.0,45071.0,940.0,0.21449995040893555,0.6229999661445618,31167.000000059605,37198.0,46495.0,44419.0
702,198969,0.7132999897003174,520.0,515.0,19.0,16.0,21.0,56839.0,1493.0,0.5456000566482544,0.6371999979019165,36013.0,42405.0,43892.0,47233.999999999534
703,199032,0.5670999884605408,550.0,492.0,18.0,16.0,21.0,41236.0,765.9999999403954,0.2524999976158142,0.7357000112533569,38940.0,41311.0,40366.0,46630.0
704,199069,0.6399999856948853,489.00000005960464,493.0,19.0,15.0,23.0,31794.0,2095.0,0.6216000318527222,0.5822999477386475,40991.0,50331.0,44845.0,56097.0
705,199102,0.5514999628067017,550.0,540.0000000596046,20.0,17.0,22.0,18249.0,11119.000000003725,0.4896000027656555,0.818399965763092,35862.0,40356.0,45310.0,49618.0
706,199111,0.7437000274658203,620.0000000596046,585.0,25.0,23.0,26.0,20058.0,3096.0,0.5497000813484192,0.7201000452041626,38203.0,36523.999999940395,46186.0,50608.0
707,199120,0.22550004720687866,705.0,729.9999999403954,31.0,27.0,33.0,22025.0,19082.0,0.9177999496459961,0.9550000429153442,52530.0,57514.99999999814,70644.0,74256.00000000047
708,199139,0.6326999664306641,605.0,610.0000000596046,24.0,22.0,26.0,22300.0,23336.999999996275,0.6949999928474426,0.8325999975204468,43323.0,52628.0,49475.0,66553.0
709,199148,0.8107999563217163,565.0,549.9999999403954,23.0,20.0,25.0,21023.000000001863,15970.0,0.6371999979019165,0.74319988489151,39611.0,43095.0,46639.000000000466,52693.00000000093
710,199157,0.8931999802589417,490.0,474.99999994039536,16.999999940395355,17.0,18.0,26559.0,5179.0,0.5262999534606934,0.704800009727478,34797.0,34578.0,44240.0,46003.0
711,199184,0.19589996337890625,630.0,565.0,25.0,20.0,30.0,21688.0,962.0,0.7684999704360962,0.8587000370025635,31098.999999999767,28690.000000000233,40516.99999999907,38668.0
712,199193,0.43410003185272217,660.0,690.0000000596046,31.0,27.0,33.0,24182.0,24770.0,0.8315999507904053,0.9495000243186951,51282.0,65353.0,62600.0,79225.0
713,199209,0.6176999807357788,485.0,465.00000005960464,16.0,15.0,17.0,44890.0,1645.0,0.5196999907493591,0.7098000049591064,37221.99999999907,39781.0,45710.0,46148.0
714,199218,0.6965000033378601,620.0,615.0,25.0,21.0,27.0,24806.0,14765.99999999255,0.7036999464035034,0.8917999863624573,45950.0,50257.0,53241.0,60479.0
715,199281,0.8862999677658081,510.0,497.0,19.0,17.0,21.0,13505.0,6580.000000007451,0.4141000509262085,0.694599986076355,35682.0,39557.0,40520.0,47830.0
716,199306,0.6303000450134277,520.0000000596046,521.0000000596046,20.0,15.0,24.0,43210.0,894.0,0.45260000228881836,0.5410000681877136,43351.0,44516.0,45322.0,56625.99999999977
717,199412,0.5189999938011169,590.9999999403954,563.0000000596046,24.0,21.0,28.000000059604645,48110.9999999851,1613.0,0.6539000272750854,0.6814999580383301,43863.0,46408.00000000093,63810.0,71273.0
718,199458,0.415,515.0,495.0,18.0,15.0,20.0,29053.0,187.0,0.3158,0.4043,29584.0,40257.0,25659.0,37635.0
719,199582,0.8339000344276428,411.99999994039536,415.0,15.0,13.0,17.0,31181.99999999907,1030.9999999701977,0.019900023937225342,0.6915999054908752,32903.0,30909.0,38486.0,37684.0
720,199698,0.4997999668121338,462.00000005960464,501.99999994039536,20.0,17.000000059604645,22.0,42036.000000000466,814.0,0.46010005474090576,0.5026999711990356,37016.0,37863.99999999907,45188.0,49409.0
721,199865,0.8360999822616577,595.9999999403954,547.0,25.0,21.0,30.0,52634.0,741.0,0.3402000069618225,0.5842999815940857,32634.0,23873.0,33325.0,41971.00000000023
722,199962,0.9269000291824341,490.00000005960464,495.00000005960464,21.0,18.0,22.0,49595.0,2798.9999999403954,0.4895000457763672,0.7245000004768372,42628.999999999534,50693.00000000023,51266.0,61554.0
723,199999,0.6987000107765198,485.0,475.0,18.0,16.0,19.0,20114.0,4450.0,0.5439000129699707,0.7841000556945801,41394.0,37364.0,43855.0,43167.0
724,200004,0.9776000380516052,555.0000000596046,545.0,23.0,20.0,25.0,15237.0,10749.0,0.6336999535560608,0.7652000784873962,39873.0,45809.0,43963.0,51423.0
725,200059,0.9945999979972839,580.0,586.0,21.0,18.0,23.0,15840.000000014901,1144.0000000596046,0.4789000153541565,0.6547000408172607,45060.0,56828.0,44303.0,66408.0
726,200156,0.7701999545097351,520.0,510.0,22.0,19.0,26.0,35404.0,924.9999999403954,0.47669994831085205,0.8361000418663025,47513.0,50973.0,51980.0,63609.0
727,200217,0.6920000314712524,589.0,579.0,25.000000059604645,22.0,27.0,29622.0,2259.0,0.6532000303268433,0.7515000104904175,48968.0,50306.0,59156.0,67607.0
728,200226,0.7013,555.0,510.0,21.0,18.0,23.0,17735.0,855.0,0.3409,0.6015,39961.0,43181.0,41972.0,53001.0
729,200253,0.8323999643325806,510.0,515.0,19.0,16.0,23.0,17178.0,2296.0000000596046,0.44199997186660767,0.7307000160217285,43053.0,52166.0,43315.00000000186,56862.0
730,200280,0.8002999424934387,580.0,575.0,22.0,19.0,25.0,22089.0,9128.0,0.6748000383377075,0.767300009727478,49964.0,59766.0,56384.0,74815.0
731,200332,0.9458999633789062,573.0,553.0,24.0,21.0,26.0,22261.0,9976.000000000931,0.6304999589920044,0.7892000079154968,48294.0,60957.0,55894.0,68955.0
732,200484,0.891700029373169,557.0,626.0,20.0,17.0,21.0,27259.0,148.0,0.6065999865531921,0.5585000514984131,28348.0,29748.000000000466,30653.0,44030.999999999534
733,200572,0.7872000336647034,550.0000000596046,493.0,21.0,18.0,25.000000059604645,18550.99999999255,1070.0,0.5944000482559204,0.7756999731063843,44880.999999999534,44466.0000000298,47071.00000000023,56750.0
734,200800,0.7714999914169312,545.0,555.0000000596046,21.0,19.0,24.0,25623.0,11812.000000000233,0.51910001039505,0.7096999883651733,35584.0,44288.000000000466,40397.0,55862.0
735,201061,0.2651,500.0,475.0,18.0,12.0,24.0,43550.0,212.0,0.4815,0.619,29345.0,25462.0,32256.0,40084.0
736,201104,0.7427999377250671,545.0,542.0,21.0,18.0,23.000000059604645,33835.0,1990.9999999995343,0.6763999462127686,0.7244000434875488,44721.0,48824.0,50022.0,62005.0
737,201195,0.7112999558448792,574.0,580.0,24.0,21.0,27.0,47643.0,2792.0,0.6682000756263733,0.7912000417709351,40603.0,46982.00000000093,50257.0,62366.0
738,201371,0.6792000532150269,440.0,461.00000005960464,20.0,18.0,21.0,47851.0,675.0,0.5440999865531921,0.5479999780654907,40369.999999999534,47280.0,39921.000000003725,54143.0
739,201441,0.713699996471405,495.0,495.0,22.0,19.0,24.0,24524.0,13815.0,0.6495999693870544,0.7709000110626221,40122.0,44618.0,44779.00000000093,53818.0
740,201548,0.7120000720024109,550.0,585.0,22.0,19.0,26.0,50222.0,2476.0,0.6539000868797302,0.7711000442504883,44142.0,46284.00000000093,51984.0,56117.0
741,201645,0.2547000050544739,670.0,745.0,32.0,30.0,34.0,67471.0,5407.0,0.8386999368667603,0.9192999601364136,67815.0,85832.0,75773.00000000093,90168.0
742,201654,0.7830000519752502,630.0,600.0,26.0,23.0,29.0,41769.0,3618.0,0.7788000106811523,0.8335000276565552,43135.0,61825.0,45786.0,68609.0
743,201690,0.565000057220459,435.0,390.0,16.0,14.0,16.0,19585.0,1919.0,0.33090001344680786,0.37139999866485596,24974.0,27230.0,33675.0,35222.0
744,201858,0.4158,475.0,495.0,19.0,16.0,21.0,31398.0,592.0,0.5398,0.4915,29311.0,36396.0,31477.0,45991.0
745,201885,0.8021999597549438,595.0,610.0,25.0,22.0,29.0,25719.000000000116,27247.0,0.7455999851226807,0.9046000242233276,43925.0,53012.000000000466,48243.0,62482.99999999907
746,202046,0.6574000120162964,564.9999999403954,510.0,26.0,21.0,29.0,59629.0,614.0,0.5534999966621399,0.7249999642372131,27502.0,32010.99999999255,42340.0,64066.99999999988
